reactionID,dcid
bio/FCLTm,bio/H
bio/FE2tm,bio/H
bio/GLACOm,bio/H
bio/LCADi_Dm,bio/H
bio/NABTNOm,bio/H
bio/PCHOLPm_hs,bio/H
bio/PETOHMm_hs,bio/H
bio/PNTKm,bio/H
bio/THMt2m,bio/H
bio/r0034,bio/H
bio/r0309,bio/H
bio/r0571,bio/H
bio/r0633,bio/H
bio/r0638,bio/H
bio/r0652,bio/H
bio/r0735,bio/H
bio/r0752,bio/H
bio/r0753,bio/H
bio/r0754,bio/H
bio/r0755,bio/H
bio/r0756,bio/H
bio/r0757,bio/H
bio/r1433,bio/H
bio/RE0066M,bio/H
bio/RE0344M,bio/H
bio/RE0577M,bio/H
bio/RE0578M,bio/H
bio/RE0579M,bio/H
bio/RE1711M,bio/H
bio/RE1796M,bio/H
bio/RE1804M,bio/H
bio/RE1807M,bio/H
bio/RE1810M,bio/H
bio/RE1835M,bio/H
bio/RE2625M,bio/H
bio/RE2626M,bio/H
bio/RE2814M,bio/H
bio/RE2910M,bio/H
bio/RE2972M,bio/H
bio/RE3005M,bio/H
bio/RE3250M,bio/H
bio/RE3470M,bio/H
bio/RE3476M,bio/H
bio/FAOXC101C8m,bio/H
bio/FAOXC102C81m,bio/H
bio/FAOXC10C8m,bio/H
bio/FAOXC11C9m,bio/H
bio/FAOXC121C101m,bio/H
bio/FAOXC122C101m,bio/H
bio/FAOXC123C102m,bio/H
bio/FAOXC12C10m,bio/H
bio/FAOXC13C11m,bio/H
bio/FAOXC141C121m,bio/H
bio/FAOXC142C122m,bio/H
bio/FAOXC143C123m,bio/H
bio/FAOXC14C12m,bio/H
bio/FAOXC15C13m,bio/H
bio/FAOXC161C141m,bio/H
bio/FAOXC162C142m,bio/H
bio/FAOXC163C143m,bio/H
bio/FAOXC163GC142m,bio/H
bio/FAOXC164C143m,bio/H
bio/FAOXC16C14m,bio/H
bio/FAOXC17C15m,bio/H
bio/FAOXC181C161m,bio/H
bio/FAOXC182C162m,bio/H
bio/FAOXC183C163Gm,bio/H
bio/FAOXC183C163m,bio/H
bio/FAOXC184C163m,bio/H
bio/FAOXC184C164m,bio/H
bio/FAOXC185C164m,bio/H
bio/FAOXC204C184m,bio/H
bio/FAOXC205C185m,bio/H
bio/FAOXC225C204m,bio/H
bio/FAOXC226C205m,bio/H
bio/FAOXC4C2m,bio/H
bio/FAOXC5C3x,bio/H
bio/FAOXC61C4m,bio/H
bio/FAOXC6C4m,bio/H
bio/FAOXC7C5m,bio/H
bio/FAOXC81C61m,bio/H
bio/FAOXC8C6m,bio/H
bio/FAOXC9BRC7BRm,bio/H
bio/FAOXC9C7m,bio/H
bio/FAOXTC122TC101m,bio/H
bio/FAOXTC142TC122m,bio/H
bio/FAOXTC162TC142m,bio/H
bio/FAOXTC182TC162m,bio/H
bio/GLYACm,bio/H
bio/LYSACm,bio/H
bio/HXCOAm,bio/H
bio/THRACm,bio/H
bio/ACILEm,bio/H
bio/ACLEUm,bio/H
bio/ACHOMm,bio/H
bio/BGLYFm,bio/H
bio/GLYNATm,bio/H
bio/34HPLtm,bio/H
bio/LPAMtm,bio/H
bio/ACTYRm,bio/H
bio/NACVANALAm,bio/H
bio/2M3HBUc,bio/H
bio/2M3OVACm,bio/H
bio/3MGLUTACc,bio/H
bio/PPIOGLYc,bio/H
bio/TIGGLYc,bio/H
bio/3OHGLUTACm,bio/H
bio/GLUTCONm,bio/H
bio/3HIVAcm,bio/H
bio/THEXDDm,bio/H
bio/THEXDDtm,bio/H
bio/HEXDTRm,bio/H
bio/HEXDTRtm,bio/H
bio/HPDECEm,bio/H
bio/HPDECEtm,bio/H
bio/5EIPENCm,bio/H
bio/5EIPENCtm,bio/H
bio/3HPVSTETCOAhcm,bio/H
bio/PIt2mi,bio/H
bio/Htmi,bio/H
bio/HMR_4379,bio/CHEMBL14830
bio/HMR_4394,bio/CHEMBL14830
bio/HMR_7746,bio/CHEMBL14830
bio/HMR_4130,bio/CHEMBL14830
bio/HMR_4414,bio/CHEMBL14830
bio/HMR_8761,bio/CHEMBL14830
bio/HMR_0454,bio/CHEMBL14830
bio/HMR_4297,bio/CHEMBL14830
bio/HMR_4310,bio/CHEMBL14830
bio/HMR_4317,bio/CHEMBL14830
bio/HMR_4318,bio/CHEMBL14830
bio/HMR_4319,bio/CHEMBL14830
bio/HMR_4320,bio/CHEMBL14830
bio/HMR_4402,bio/CHEMBL14830
bio/HMR_4490,bio/CHEMBL14830
bio/HMR_8726,bio/CHEMBL14830
bio/HMR_9799,bio/CHEMBL14830
bio/HMR_9800,bio/CHEMBL14830
bio/HMR_8074,bio/CHEMBL14830
bio/HMR_4012,bio/CHEMBL14830
bio/HMR_4600,bio/CHEMBL14830
bio/HMR_4799,bio/CHEMBL14830
bio/HMR_4802,bio/CHEMBL14830
bio/HMR_4808,bio/CHEMBL14830
bio/HMR_4810,bio/CHEMBL14830
bio/HMR_4032,bio/CHEMBL14830
bio/HMR_4034,bio/CHEMBL14830
bio/HMR_4194,bio/CHEMBL14830
bio/HMR_4513,bio/CHEMBL14830
bio/HMR_5299,bio/CHEMBL14830
bio/HMR_4054,bio/CHEMBL14830
bio/HMR_4180,bio/CHEMBL14830
bio/HMR_4186,bio/CHEMBL14830
bio/HMR_4633,bio/CHEMBL14830
bio/HMR_4641,bio/CHEMBL14830
bio/HMR_3890,bio/CHEMBL14830
bio/HMR_0457,bio/CHEMBL14830
bio/HMR_4584,bio/CHEMBL14830
bio/HMR_5392,bio/CHEMBL14830
bio/HMR_9718,bio/CHEMBL14830
bio/HMR_3889,bio/CHEMBL14830
bio/HMR_4324,bio/CHEMBL14830
bio/HMR_4326,bio/CHEMBL14830
bio/HMR_8771,bio/CHEMBL14830
bio/HMR_7129,bio/CHEMBL14830
bio/HMR_4494,bio/CHEMBL14830
bio/HMR_4524,bio/CHEMBL14830
bio/HMR_4528,bio/CHEMBL14830
bio/HMR_8366,bio/CHEMBL14830
bio/HMR_5151,bio/CHEMBL14830
bio/HMR_5152,bio/CHEMBL14830
bio/HMR_5153,bio/CHEMBL14830
bio/HMR_5154,bio/CHEMBL14830
bio/HMR_5155,bio/CHEMBL14830
bio/HMR_5156,bio/CHEMBL14830
bio/HMR_5157,bio/CHEMBL14830
bio/HMR_5158,bio/CHEMBL14830
bio/HMR_5159,bio/CHEMBL14830
bio/HMR_5160,bio/CHEMBL14830
bio/HMR_5161,bio/CHEMBL14830
bio/HMR_5162,bio/CHEMBL14830
bio/HMR_5163,bio/CHEMBL14830
bio/HMR_5164,bio/CHEMBL14830
bio/HMR_5165,bio/CHEMBL14830
bio/HMR_5166,bio/CHEMBL14830
bio/HMR_5167,bio/CHEMBL14830
bio/HMR_5168,bio/CHEMBL14830
bio/HMR_5169,bio/CHEMBL14830
bio/HMR_5170,bio/CHEMBL14830
bio/HMR_5171,bio/CHEMBL14830
bio/HMR_5172,bio/CHEMBL14830
bio/HMR_5173,bio/CHEMBL14830
bio/HMR_5174,bio/CHEMBL14830
bio/HMR_7617,bio/CHEMBL14830
bio/HMR_5258,bio/CHEMBL14830
bio/HMR_5260,bio/CHEMBL14830
bio/HMR_5262,bio/CHEMBL14830
bio/HMR_5264,bio/CHEMBL14830
bio/HMR_5266,bio/CHEMBL14830
bio/HMR_5268,bio/CHEMBL14830
bio/HMR_5269,bio/CHEMBL14830
bio/HMR_5270,bio/CHEMBL14830
bio/HMR_5271,bio/CHEMBL14830
bio/HMR_5273,bio/CHEMBL14830
bio/HMR_5275,bio/CHEMBL14830
bio/HMR_5277,bio/CHEMBL14830
bio/HMR_5279,bio/CHEMBL14830
bio/HMR_5281,bio/CHEMBL14830
bio/HMR_5283,bio/CHEMBL14830
bio/HMR_5288,bio/CHEMBL14830
bio/HMR_9817,bio/CHEMBL14830
bio/HMR_9818,bio/CHEMBL14830
bio/HMR_4149,bio/CHEMBL14830
bio/HMR_8772,bio/CHEMBL14830
bio/HMR_8781,bio/CHEMBL14830
bio/HMR_4156,bio/CHEMBL14830
bio/HMR_0604,bio/CHEMBL14830
bio/HMR_1445,bio/CHEMBL14830
bio/HMR_1451,bio/CHEMBL14830
bio/HMR_0744,bio/CHEMBL14830
bio/HMR_0760,bio/CHEMBL14830
bio/HMR_0773,bio/CHEMBL14830
bio/HMR_0673,bio/CHEMBL14830
bio/HMR_0674,bio/CHEMBL14830
bio/HMR_0675,bio/CHEMBL14830
bio/HMR_0676,bio/CHEMBL14830
bio/HMR_0677,bio/CHEMBL14830
bio/HMR_0678,bio/CHEMBL14830
bio/HMR_0450,bio/CHEMBL14830
bio/HMR_0636,bio/CHEMBL14830
bio/HMR_0648,bio/CHEMBL14830
bio/HMR_1622,bio/CHEMBL14830
bio/HMR_1659,bio/CHEMBL14830
bio/HMR_1696,bio/CHEMBL14830
bio/HMR_1853,bio/CHEMBL14830
bio/HMR_1868,bio/CHEMBL14830
bio/HMR_1870,bio/CHEMBL14830
bio/HMR_1872,bio/CHEMBL14830
bio/HMR_1874,bio/CHEMBL14830
bio/HMR_1896,bio/CHEMBL14830
bio/HMR_4253,bio/CHEMBL14830
bio/HMR_4265,bio/CHEMBL14830
bio/HMR_4269,bio/CHEMBL14830
bio/HMR_3871,bio/CHEMBL14830
bio/HMR_4714,bio/CHEMBL14830
bio/HMR_4718,bio/CHEMBL14830
bio/HMR_6542,bio/CHEMBL14830
bio/HMR_6544,bio/CHEMBL14830
bio/HMR_6546,bio/CHEMBL14830
bio/HMR_6548,bio/CHEMBL14830
bio/HMR_6551,bio/CHEMBL14830
bio/HMR_6554,bio/CHEMBL14830
bio/HMR_6555,bio/CHEMBL14830
bio/HMR_6563,bio/CHEMBL14830
bio/HMR_6566,bio/CHEMBL14830
bio/HMR_6567,bio/CHEMBL14830
bio/HMR_6568,bio/CHEMBL14830
bio/HMR_6573,bio/CHEMBL14830
bio/HMR_6574,bio/CHEMBL14830
bio/HMR_6576,bio/CHEMBL14830
bio/HMR_6579,bio/CHEMBL14830
bio/HMR_6587,bio/CHEMBL14830
bio/HMR_6592,bio/CHEMBL14830
bio/HMR_6595,bio/CHEMBL14830
bio/HMR_7652,bio/CHEMBL14830
bio/HMR_7656,bio/CHEMBL14830
bio/HMR_8813,bio/CHEMBL14830
bio/HMR_8815,bio/CHEMBL14830
bio/HMR_8824,bio/CHEMBL14830
bio/HMR_4338,bio/CHEMBL14830
bio/HMR_7908,bio/CHEMBL14830
bio/HMR_7910,bio/CHEMBL14830
bio/HMR_7912,bio/CHEMBL14830
bio/HMR_8105,bio/CHEMBL14830
bio/HMR_8106,bio/CHEMBL14830
bio/HMR_8107,bio/CHEMBL14830
bio/HMR_8108,bio/CHEMBL14830
bio/HMR_8109,bio/CHEMBL14830
bio/HMR_8110,bio/CHEMBL14830
bio/HMR_8143,bio/CHEMBL14830
bio/HMR_7672,bio/CHEMBL14830
bio/HMR_6506,bio/CHEMBL14830
bio/HMR_4206,bio/CHEMBL14830
bio/HMR_4065,bio/CHEMBL14830
bio/HMR_4066,bio/CHEMBL14830
bio/HMR_4068,bio/CHEMBL14830
bio/HMR_9466,bio/CHEMBL14830
bio/HMR_9488,bio/CHEMBL14830
bio/HMR_9493,bio/CHEMBL14830
bio/HMR_9497,bio/CHEMBL14830
bio/HMR_9503,bio/CHEMBL14830
bio/HMR_9517,bio/CHEMBL14830
bio/HMR_9528,bio/CHEMBL14830
bio/HMR_9577,bio/CHEMBL14830
bio/HMR_9579,bio/CHEMBL14830
bio/HMR_9798,bio/CHEMBL14830
bio/HMR_0190,bio/CHEMBL14830
bio/HMR_0194,bio/CHEMBL14830
bio/HMR_0198,bio/CHEMBL14830
bio/HMR_0202,bio/CHEMBL14830
bio/HMR_0207,bio/CHEMBL14830
bio/HMR_0211,bio/CHEMBL14830
bio/HMR_0215,bio/CHEMBL14830
bio/HMR_0224,bio/CHEMBL14830
bio/HMR_0231,bio/CHEMBL14830
bio/HMR_0235,bio/CHEMBL14830
bio/HMR_0239,bio/CHEMBL14830
bio/HMR_0243,bio/CHEMBL14830
bio/HMR_0247,bio/CHEMBL14830
bio/HMR_0253,bio/CHEMBL14830
bio/HMR_0257,bio/CHEMBL14830
bio/HMR_0261,bio/CHEMBL14830
bio/HMR_0265,bio/CHEMBL14830
bio/HMR_0269,bio/CHEMBL14830
bio/HMR_0273,bio/CHEMBL14830
bio/HMR_0277,bio/CHEMBL14830
bio/HMR_0281,bio/CHEMBL14830
bio/HMR_0287,bio/CHEMBL14830
bio/HMR_0291,bio/CHEMBL14830
bio/HMR_0295,bio/CHEMBL14830
bio/HMR_0299,bio/CHEMBL14830
bio/HMR_0303,bio/CHEMBL14830
bio/HMR_0307,bio/CHEMBL14830
bio/HMR_0311,bio/CHEMBL14830
bio/HMR_0317,bio/CHEMBL14830
bio/HMR_0321,bio/CHEMBL14830
bio/HMR_0325,bio/CHEMBL14830
bio/HMR_0329,bio/CHEMBL14830
bio/HMR_0335,bio/CHEMBL14830
bio/HMR_0339,bio/CHEMBL14830
bio/HMR_0343,bio/CHEMBL14830
bio/HMR_0347,bio/CHEMBL14830
bio/HMR_0351,bio/CHEMBL14830
bio/HMR_0355,bio/CHEMBL14830
bio/HMR_0359,bio/CHEMBL14830
bio/HMR_0363,bio/CHEMBL14830
bio/HMR_0367,bio/CHEMBL14830
bio/HMR_0371,bio/CHEMBL14830
bio/HMR_0375,bio/CHEMBL14830
bio/HMR_0379,bio/CHEMBL14830
bio/HMR_0383,bio/CHEMBL14830
bio/HMR_0387,bio/CHEMBL14830
bio/HMR_0391,bio/CHEMBL14830
bio/HMR_0395,bio/CHEMBL14830
bio/HMR_0399,bio/CHEMBL14830
bio/HMR_0403,bio/CHEMBL14830
bio/HMR_0407,bio/CHEMBL14830
bio/HMR_0411,bio/CHEMBL14830
bio/HMR_0415,bio/CHEMBL14830
bio/HMR_0419,bio/CHEMBL14830
bio/HMR_0423,bio/CHEMBL14830
bio/HMR_0427,bio/CHEMBL14830
bio/HMR_0431,bio/CHEMBL14830
bio/HMR_0435,bio/CHEMBL14830
bio/HMR_0439,bio/CHEMBL14830
bio/HMR_0469,bio/CHEMBL14830
bio/HMR_0470,bio/CHEMBL14830
bio/HMR_0476,bio/CHEMBL14830
bio/HMR_1911,bio/CHEMBL14830
bio/HMR_1913,bio/CHEMBL14830
bio/HMR_3964,bio/CHEMBL14830
bio/HMR_5295,bio/CHEMBL14830
bio/HMR_5332,bio/CHEMBL14830
bio/HMR_5429,bio/CHEMBL14830
bio/HMR_5442,bio/CHEMBL14830
bio/HMR_5443,bio/CHEMBL14830
bio/HMR_5444,bio/CHEMBL14830
bio/HMR_5445,bio/CHEMBL14830
bio/HMR_5446,bio/CHEMBL14830
bio/HMR_6392,bio/CHEMBL14830
bio/HMR_6406,bio/CHEMBL14830
bio/HMR_7629,bio/CHEMBL14830
bio/HMR_7633,bio/CHEMBL14830
bio/HMR_7634,bio/CHEMBL14830
bio/HMR_7635,bio/CHEMBL14830
bio/HMR_7636,bio/CHEMBL14830
bio/HMR_7637,bio/CHEMBL14830
bio/HMR_7650,bio/CHEMBL14830
bio/HMR_7667,bio/CHEMBL14830
bio/HMR_7679,bio/CHEMBL14830
bio/HMR_7681,bio/CHEMBL14830
bio/HMR_7691,bio/CHEMBL14830
bio/HMR_7692,bio/CHEMBL14830
bio/HMR_7736,bio/CHEMBL14830
bio/HMR_7737,bio/CHEMBL14830
bio/HMR_7738,bio/CHEMBL14830
bio/HMR_7964,bio/CHEMBL14830
bio/HMR_7967,bio/CHEMBL14830
bio/HMR_7982,bio/CHEMBL14830
bio/HMR_7986,bio/CHEMBL14830
bio/HMR_7990,bio/CHEMBL14830
bio/HMR_8103,bio/CHEMBL14830
bio/HMR_8633,bio/CHEMBL14830
bio/HMR_8658,bio/CHEMBL14830
bio/HMR_8730,bio/CHEMBL14830
bio/HMR_8850,bio/CHEMBL14830
bio/HMR_8892,bio/CHEMBL14830
bio/HMR_8922,bio/CHEMBL14830
bio/HMR_8923,bio/CHEMBL14830
bio/HMR_8930,bio/CHEMBL14830
bio/HMR_8934,bio/CHEMBL14830
bio/HMR_8935,bio/CHEMBL14830
bio/HMR_6335,bio/CHEMBL14830
bio/HMR_6336,bio/CHEMBL14830
bio/HMR_6337,bio/CHEMBL14830
bio/HMR_6341,bio/CHEMBL14830
bio/HMR_6342,bio/CHEMBL14830
bio/HMR_6343,bio/CHEMBL14830
bio/HMR_7816,bio/CHEMBL14830
bio/HMR_7825,bio/CHEMBL14830
bio/HMR_7834,bio/CHEMBL14830
bio/HMR_7845,bio/CHEMBL14830
bio/HMR_3008,bio/CHEMBL14830
bio/HMR_3011,bio/CHEMBL14830
bio/HMR_3013,bio/CHEMBL14830
bio/HMR_3014,bio/CHEMBL14830
bio/HMR_3017,bio/CHEMBL14830
bio/HMR_4907,bio/CHEMBL14830
bio/HMR_7799,bio/CHEMBL14830
bio/HMR_8661,bio/CHEMBL14830
bio/HMR_4906,bio/CHEMBL14830
bio/5HTRPVESSEC,bio/CHEMBL14830
bio/ACHVESSEC,bio/CHEMBL14830
bio/ADRNLPVESSEC,bio/CHEMBL14830
bio/ATPasel,bio/CHEMBL14830
bio/BALAVECSEC,bio/CHEMBL14830
bio/BTNt3i,bio/CHEMBL14830
bio/CAATPS,bio/CHEMBL14830
bio/DOPAVESSEC,bio/CHEMBL14830
bio/GABAVESSEC,bio/CHEMBL14830
bio/GLYVESSEC,bio/CHEMBL14830
bio/HISTAVESSEC,bio/CHEMBL14830
bio/HKt,bio/CHEMBL14830
bio/KHK3,bio/CHEMBL14830
bio/LIPOti,bio/CHEMBL14830
bio/MEPIVESSte,bio/CHEMBL14830
bio/NRPPHRVESSEC,bio/CHEMBL14830
bio/PCFLOPm,bio/CHEMBL14830
bio/PEFLIP,bio/CHEMBL14830
bio/PEFLIPm,bio/CHEMBL14830
bio/PNTOt5,bio/CHEMBL14830
bio/PSFLIP,bio/CHEMBL14830
bio/PSFLIPm,bio/CHEMBL14830
bio/r0993,bio/CHEMBL14830
bio/r1162,bio/CHEMBL14830
bio/r1526,bio/CHEMBL14830
bio/r1527,bio/CHEMBL14830
bio/r2497,bio/CHEMBL14830
bio/r2498,bio/CHEMBL14830
bio/DCSPTN1COAtxc,bio/CHEMBL14830
bio/DOCO13ECOAtxc,bio/CHEMBL14830
bio/DOCOSCOAtxc,bio/CHEMBL14830
bio/LGNCCOAtcx,bio/CHEMBL14830
bio/NRVNCCOAtxc,bio/CHEMBL14830
bio/PRISTCOAtcx,bio/CHEMBL14830
bio/SCP21cx,bio/CHEMBL14830
bio/STCOATxc,bio/CHEMBL14830
bio/STRDNCCOAtxc,bio/CHEMBL14830
bio/ASCBSVCTtc,bio/CHEMBL14830
bio/GALSGLT1le,bio/CHEMBL14830
bio/GLCSGLT1le,bio/CHEMBL14830
bio/THMATPe,bio/CHEMBL14830
bio/VITEtl,bio/CHEMBL14830
bio/INSK,bio/CHEMBL14830
bio/DHEASABCCte,bio/CHEMBL14830
bio/ESTRAABCtc,bio/CHEMBL14830
bio/ESTROSABCCte,bio/CHEMBL14830
bio/ESTRSABCtc,bio/CHEMBL14830
bio/FOLABCCte,bio/CHEMBL14830
bio/LEUKABCtc,bio/CHEMBL14830
bio/PGLYCABCte,bio/CHEMBL14830
bio/PHEMEABCte,bio/CHEMBL14830
bio/PSHSABCtc,bio/CHEMBL14830
bio/RETABCtc,bio/CHEMBL14830
bio/TCHOLABCtc,bio/CHEMBL14830
bio/RIBFLVte,bio/CHEMBL14830
bio/12HPETATP,bio/CHEMBL14830
bio/15HPETATP,bio/CHEMBL14830
bio/21HPRGNLONEt1,bio/CHEMBL14830
bio/5HPETATP,bio/CHEMBL14830
bio/7DHCHSTEROLt,bio/CHEMBL14830
bio/C03990ATP,bio/CHEMBL14830
bio/C04483t1,bio/CHEMBL14830
bio/C04717ATP,bio/CHEMBL14830
bio/C04805ATP,bio/CHEMBL14830
bio/C05463t1,bio/CHEMBL14830
bio/C14768ATP,bio/CHEMBL14830
bio/C14769td2,bio/CHEMBL14830
bio/C14770ATP,bio/CHEMBL14830
bio/C14771ATP,bio/CHEMBL14830
bio/C14825ATP,bio/CHEMBL14830
bio/C14826ATP,bio/CHEMBL14830
bio/CE1243ATP,bio/CHEMBL14830
bio/CE1273t1,bio/CHEMBL14830
bio/CE1297t,bio/CHEMBL14830
bio/CE2445t,bio/CHEMBL14830
bio/CE2516t,bio/CHEMBL14830
bio/CE2537ATP,bio/CHEMBL14830
bio/CE4843t,bio/CHEMBL14830
bio/CE6247t,bio/CHEMBL14830
bio/CE7082ATP,bio/CHEMBL14830
bio/CE7083t,bio/CHEMBL14830
bio/CE7172ATP,bio/CHEMBL14830
bio/DODECANACt,bio/CHEMBL14830
bio/HEXDIACATP,bio/CHEMBL14830
bio/LEUKTRB4WCOOHt,bio/CHEMBL14830
bio/LEUKTRB4WOHt,bio/CHEMBL14830
bio/LTHSTRLABCt,bio/CHEMBL14830
bio/TETDECA511ACt,bio/CHEMBL14830
bio/THRNTt,bio/CHEMBL14830
bio/TXB2t,bio/CHEMBL14830
bio/WHARACHDt,bio/CHEMBL14830
bio/ESTRIOLATP,bio/CHEMBL14830
bio/HC02195te,bio/CHEMBL14830
bio/HC02196te,bio/CHEMBL14830
bio/HC02194te,bio/CHEMBL14830
bio/HC02220te,bio/CHEMBL14830
bio/3MOXTYRESSte,bio/CHEMBL14830
bio/GTHOXti2,bio/CHEMBL14830
bio/NORMETEVESSte,bio/CHEMBL14830
bio/DHCHOLESTANATEATP,bio/CHEMBL14830
bio/THCHOLSTOICATP,bio/CHEMBL14830
bio/XOL7AH3ATP,bio/CHEMBL14830
bio/XOL7AONEATP,bio/CHEMBL14830
bio/XOLDIOLONEATP,bio/CHEMBL14830
bio/7KILTCHOLATP,bio/CHEMBL14830
bio/ACCOAL,bio/CHEMBL14830
bio/AK2LGCHOLABCt,bio/CHEMBL14830
bio/APRGSTRNABCt,bio/CHEMBL14830
bio/CE2510ABCt,bio/CHEMBL14830
bio/CE2537ABCt,bio/CHEMBL14830
bio/NRVNCABCt,bio/CHEMBL14830
bio/PAFABCt,bio/CHEMBL14830
bio/PCHLN225_HSABCt,bio/CHEMBL14830
bio/PCHOL2LINL_HSABCt,bio/CHEMBL14830
bio/PCHOL2OLE_HSABCt,bio/CHEMBL14830
bio/PCHOL2STE_HSABCt,bio/CHEMBL14830
bio/PCHOLAR_HSABCt,bio/CHEMBL14830
bio/PCHOLDOC_HSABCt,bio/CHEMBL14830
bio/PCHOLEIC_HSABCt,bio/CHEMBL14830
bio/PCHOLET_HSABCt,bio/CHEMBL14830
bio/PCHOLHEP_HSABCt,bio/CHEMBL14830
bio/PCHOLLINL_HSABCt,bio/CHEMBL14830
bio/PCHOLMYR_HsABCt,bio/CHEMBL14830
bio/PCHOLN15_HSABCt,bio/CHEMBL14830
bio/PCHOLN183_HSABCt,bio/CHEMBL14830
bio/PCHOLN1836_HSABCt,bio/CHEMBL14830
bio/PCHOLN19_HSABCt,bio/CHEMBL14830
bio/PCHOLN201_HSABCt,bio/CHEMBL14830
bio/PCHOLN203_HSABCt,bio/CHEMBL14830
bio/PCHOLN204_HSABCt,bio/CHEMBL14830
bio/PCHOLN205_HSABCt,bio/CHEMBL14830
bio/PCHOLN224_HSABCt,bio/CHEMBL14830
bio/PCHOLN225_HSABCt,bio/CHEMBL14830
bio/PCHOLN2254_HSABCt,bio/CHEMBL14830
bio/PCHOLN264_HSABCt,bio/CHEMBL14830
bio/PCHOLOLE_HSABCt,bio/CHEMBL14830
bio/PCHOLPALME__45__HSABCt,bio/CHEMBL14830
bio/PCHOLSTE_HSABCt,bio/CHEMBL14830
bio/PE12_HSABCt,bio/CHEMBL14830
bio/Pe13_HSABCt,bio/CHEMBL14830
bio/PE14_HSABCt,bio/CHEMBL14830
bio/PE15_HSABCt,bio/CHEMBL14830
bio/PE161_HSABCt,bio/CHEMBL14830
bio/PE17_HSABCt,bio/CHEMBL14830
bio/PE203_HSABCt,bio/CHEMBL14830
bio/PE226_HSABCt,bio/CHEMBL14830
bio/PE2LINL_HSABCt,bio/CHEMBL14830
bio/PEAR_HSABCt,bio/CHEMBL14830
bio/PEDH203_HSABCt,bio/CHEMBL14830
bio/PELINL_HSABCt,bio/CHEMBL14830
bio/PELPALM_HSABCt,bio/CHEMBL14830
bio/PEOLE_HSABCt,bio/CHEMBL14830
bio/PEPALM_HSASBCt,bio/CHEMBL14830
bio/PESTE_HSABCt,bio/CHEMBL14830
bio/DIGALSGALSIDEATPte,bio/CHEMBL14830
bio/SPHMYLN_HsATPte,bio/CHEMBL14830
bio/SPHMYLN180241_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18114_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18115_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18116_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN181161_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18117_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18118_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN181181_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18120_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN181201_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18121_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18122_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN181221_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN18123_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN1824_hs_ATPt,bio/CHEMBL14830
bio/SPHMYLN1825_hs_ATPt,bio/CHEMBL14830
bio/THEXDDte,bio/CHEMBL14830
bio/HEXDTRte,bio/CHEMBL14830
bio/HPDECEte,bio/CHEMBL14830
bio/EIC21114TRte,bio/CHEMBL14830
bio/5EIPENCte,bio/CHEMBL14830
bio/ANDRSTNDNte,bio/CHEMBL14830
bio/EANDRSTRNte,bio/CHEMBL14830
bio/AHANDROSTANte,bio/CHEMBL14830
bio/ANDRSTANDRte,bio/CHEMBL14830
bio/CE2209te,bio/CHEMBL14830
bio/C05301te,bio/CHEMBL14830
bio/C05299te,bio/CHEMBL14830
bio/C05302te,bio/CHEMBL14830
bio/CE5072te,bio/CHEMBL14830
bio/11DOCRTSLte,bio/CHEMBL14830
bio/11DOCRTSTRNte,bio/CHEMBL14830
bio/PRGNLONEte,bio/CHEMBL14830
bio/CE2211te,bio/CHEMBL14830
bio/17AHPRGSTRNte,bio/CHEMBL14830
bio/17AHPRGNLONEte,bio/CHEMBL14830
bio/C03681te,bio/CHEMBL14830
bio/PRGNLONESte,bio/CHEMBL14830
bio/CE1352te,bio/CHEMBL14830
bio/C05769te,bio/CHEMBL14830
bio/CE2006te,bio/CHEMBL14830
bio/PPP9ABCte,bio/CHEMBL14830
bio/CE7090te,bio/CHEMBL14830
bio/CE7085te,bio/CHEMBL14830
bio/CE7096te,bio/CHEMBL14830
bio/CE4877te,bio/CHEMBL14830
bio/CE1447te,bio/CHEMBL14830
bio/C05770te,bio/CHEMBL14830
bio/SPHS1Pt2e,bio/CHEMBL14830
bio/MLTHFte1,bio/CHEMBL14830
bio/CE7081tm,bio/CHEMBL14830
bio/12HARACHDte,bio/CHEMBL14830
bio/18HARACHDte,bio/CHEMBL14830
bio/DHEAte,bio/CHEMBL14830
bio/EANDRSTRNtr,bio/CHEMBL14830
bio/AHANDROSTANtr,bio/CHEMBL14830
bio/ANDRSTANDRtr,bio/CHEMBL14830
bio/ESTRONEte,bio/CHEMBL14830
bio/C05298te,bio/CHEMBL14830
bio/GLUCYSte,bio/CHEMBL14830
bio/PRISTte,bio/CHEMBL14830
bio/CE2049te,bio/CHEMBL14830
bio/CE2047te,bio/CHEMBL14830
