id,compartment,metabolite_dcid
thrargtyr_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Arginyl-Tyrosine
thrasntyr_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Asparaginyl-Tyrosine
thrglnglu_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Glutaminyl-Glutamate
thrglntyr_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Glutaminyl-Tyrosine
thrhishis_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Histidinyl-Histidine
thrilearg_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Isoleucyl-Arginine
thrmetarg_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Methionyl-Arginine
thrphearg_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Phenylalanyl-Arginine
thrserarg_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Seryl-Arginine
thrthrarg_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Threonyl-Arginine
thrtyrmet_c,dcs:CellularCompartmentCytosol,bio/Threonyl-Tyrosyl-Methionine
trpalapro_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Alanyl-Proline
trpargala_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Arginyl-Alanine
trpaspasp_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Aspartyl-Aspartate
trpglngln_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glutaminyl-Glutamine
trpglugly_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glutamyl-Glycine
trpgluleu_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glutamyl-Leucine
trpglupro_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glutamyl-Proline
trpglutyr_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glutamyl-Tyrosine
trpglyleu_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glycyl-Leucine
trpglyphe_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glycyl-Phenylalanine
trpglyval_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glycyl-Valine
trphismet_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Histidyl-Methionine
trpilelys_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Isoleucyl-Lysine
trpiletrp_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Isoleucyl-Tryptophan
trpleuval_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Leucyl-Valine
trplys_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Lysine
trpmetarg_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Methionyl-Arginine
trpmetval_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Methionyl-Valine
trpphe_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Phenylalanine
trpprogly_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Prolyl-Glycine
trpproleu_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Prolyl-Leucine
trpproval_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Prolyl-Valine
trpsertyr_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Seryl-Tyrosine
trpthrglu_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Threonyl-Glutamate
trpthrile_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Threonyl-Isoleucine
trpthrtyr_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Threonyl-Tyrosine
trptyrgln_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Tyrosyl-Glutamine
trptyrtyr_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Tyrosyl-Tyrosine
trpvalasp_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Valyl-Aspartate
tyrala_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Alanine
tyralaphe_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Alaninyl-Phenylalanine
tyrargglu_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Arginyl-Glutamate
tyrargser_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Arginyl-Serine
tyrasparg_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Aspartyl-Arginine
tyrcysgly_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Cysteinyl-Glycine
tyrcysthr_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Cysteinyl-Threonine
tyrglu_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Glutamate
tyrleuarg_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Leucyl-Arginine
tyrphetyr_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Phenylalanyl-Tyrosine
tyrthr_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Threonine
tyrtrpphe_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Tryptophanyl-Phenylalanine
tyrtyr_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Tyrosine
tyrvalmet_c,dcs:CellularCompartmentCytosol,bio/Tyrosyl-Valyl-Methionine
valarggly_c,dcs:CellularCompartmentCytosol,bio/Valyl-Arginyl-Glycine
valhisasn_c,dcs:CellularCompartmentCytosol,bio/Valyl-Histidyl-Asparagine
valleuphe_c,dcs:CellularCompartmentCytosol,bio/Valyl-Leucyl-Phenylalanine
vallystyr_c,dcs:CellularCompartmentCytosol,bio/Valyl-Lysyl-Tyrosine
valphearg_c,dcs:CellularCompartmentCytosol,bio/Valyl-Phenylalanyl-Arginine
valprotrp_c,dcs:CellularCompartmentCytosol,bio/Valyl-Prolyl-Tryptophan
valserarg_c,dcs:CellularCompartmentCytosol,bio/Valyl-Seryl-Arginine
valtrpphe_c,dcs:CellularCompartmentCytosol,bio/Valyl-Tryptophanyl-Phenylalanine
valtrpval_c,dcs:CellularCompartmentCytosol,bio/Valyl-Tryptophanyl-Valine
valval_c,dcs:CellularCompartmentCytosol,bio/Valyl-Valine
trpglyasp_c,dcs:CellularCompartmentCytosol,bio/Tryptophanyl-Glycyl-Aspartate
glyleu_c,dcs:CellularCompartmentCytosol,bio/MNXM126241
xolest183_hs_c,dcs:CellularCompartmentCytosol,bio/1-Gamma-Linolenoyl-Cholesterol_ Cholesterol-Ester (183_ Delta 6_ 9_ 12)
xolest182_hs_c,dcs:CellularCompartmentCytosol,bio/1-Linoleoyl-Cholesterol_ Cholesterol-Ester (182_ Delta 9_ 12)
xolest181_hs_c,dcs:CellularCompartmentCytosol,bio/1-Vaccenoyl-Cholesterol_ Cholesterol-Ester (181_ Delta 11)
xolest205_hs_c,dcs:CellularCompartmentCytosol,bio/1-Timnodnoyl-Cholesterol_ Cholesterol-Ester (205_ Delta 5_8_11_14_17)
xolest204_hs_c,dcs:CellularCompartmentCytosol,bio/Cholesteryl Arachidonate_ Cholesterol-Ester (204_ Delta 5_8_11_14)
xolest226_hs_c,dcs:CellularCompartmentCytosol,bio/Cholesteryl Docosahexanoate_ Cholesterol-Ester (226_ Delta 4_7_10_13_16_19)
m02908s,dcs:CellularCompartmentExtracellular,bio/MNXM5930
hxa_s,dcs:CellularCompartmentExtracellular,bio/MNXM1653
m01954c,dcs:CellularCompartmentCytosol,bio/MNXM18091
m01954s,dcs:CellularCompartmentExtracellular,bio/MNXM18091
Lhcystin_c,dcs:CellularCompartmentCytosol,bio/L-Homocystine
Lhcystin_s,dcs:CellularCompartmentExtracellular,bio/L-Homocystine
m02543s,dcs:CellularCompartmentExtracellular,bio/CHEMBL165084
band_c,dcs:CellularCompartmentCytosol,bio/MNXM148099
bandmt_c,dcs:CellularCompartmentCytosol,bio/MNXM148098
dhmtp_c,dcs:CellularCompartmentCytosol,bio/MNXM494
m02525s,dcs:CellularCompartmentExtracellular,bio/MNXM395
m01609s,dcs:CellularCompartmentExtracellular,bio/MNXM4704
galam_s,dcs:CellularCompartmentExtracellular,bio/MNXM147460
galam_c,dcs:CellularCompartmentCytosol,bio/MNXM147460
mqn10_c,dcs:CellularCompartmentCytosol,bio/Menaquinone-10
mqn10_s,dcs:CellularCompartmentExtracellular,bio/Menaquinone-10
mqn11_c,dcs:CellularCompartmentCytosol,bio/Menaquinone-11
mqn11_s,dcs:CellularCompartmentExtracellular,bio/Menaquinone-11
mqn7_c,dcs:CellularCompartmentCytosol,bio/MNXM12236
mqn7_s,dcs:CellularCompartmentExtracellular,bio/MNXM12236
mqn9_c,dcs:CellularCompartmentCytosol,bio/Menaquinone-9
mqn9_s,dcs:CellularCompartmentExtracellular,bio/Menaquinone-9
m01651s,dcs:CellularCompartmentExtracellular,bio/MNXM8517
m01801s,dcs:CellularCompartmentExtracellular,bio/MNXM8598
m02393s,dcs:CellularCompartmentExtracellular,bio/MNXM1024
m02393c,dcs:CellularCompartmentCytosol,bio/MNXM1024
m02654s,dcs:CellularCompartmentExtracellular,bio/MNXM35291
mqn8_c,dcs:CellularCompartmentCytosol,bio/MNXM509
m01991s,dcs:CellularCompartmentExtracellular,bio/MNXM12672
m00758s,dcs:CellularCompartmentExtracellular,bio/MNXM162671
m00752s,dcs:CellularCompartmentExtracellular,bio/MNXM162717
m01093s,dcs:CellularCompartmentExtracellular,bio/MNXM1138
m01182s,dcs:CellularCompartmentExtracellular,bio/CHEMBL4285345
m01178s,dcs:CellularCompartmentExtracellular,bio/MNXM942
7klitchol_s,dcs:CellularCompartmentExtracellular,bio/7-Ketolithocholate
m00671s,dcs:CellularCompartmentExtracellular,bio/CHEMBL171246
glutar_s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1162495
m01683s,dcs:CellularCompartmentExtracellular,bio/CHEMBL464345
m02358c,dcs:CellularCompartmentCytosol,bio/MNXM923
m00989c,dcs:CellularCompartmentCytosol,bio/MNXM894
glyleu_s,dcs:CellularCompartmentExtracellular,bio/MNXM126241
ggdp_c,dcs:CellularCompartmentCytosol,bio/MNXM139
m01681s,dcs:CellularCompartmentExtracellular,bio/MNXM744
2mcacn_c,dcs:CellularCompartmentCytosol,bio/MNXM1792
micit_c,dcs:CellularCompartmentCytosol,bio/MNXM1694
m00995s,dcs:CellularCompartmentExtracellular,bio/CHEMBL441343
m00729s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1284
mqn8_s,dcs:CellularCompartmentExtracellular,bio/MNXM509
ch4s_s,dcs:CellularCompartmentExtracellular,bio/MNXM652
m02725s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1162488
m03099s,dcs:CellularCompartmentExtracellular,bio/CHEMBL11608
m00654s,dcs:CellularCompartmentExtracellular,bio/CHEMBL240714
m02336s,dcs:CellularCompartmentExtracellular,bio/CHEMBL225111
m03136s,dcs:CellularCompartmentExtracellular,bio/MNXM163196
m02007s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1162545
m00664c,dcs:CellularCompartmentCytosol,bio/MNXM35282
m00664s,dcs:CellularCompartmentExtracellular,bio/MNXM35282
m00825c,dcs:CellularCompartmentCytosol,bio/MNXM166207
m00825s,dcs:CellularCompartmentExtracellular,bio/MNXM166207
m02190c,dcs:CellularCompartmentCytosol,bio/MNXM58397
m02190s,dcs:CellularCompartmentExtracellular,bio/MNXM58397
actyr_m,dcs:CellularCompartmentMitochondria,bio/N-Acetyl-Tyrosine
actyr_c,dcs:CellularCompartmentCytosol,bio/N-Acetyl-Tyrosine
actyr_s,dcs:CellularCompartmentExtracellular,bio/N-Acetyl-Tyrosine
sucacetat_c,dcs:CellularCompartmentCytosol,bio/Succinyl-Acetoacetate
sucaceto_c,dcs:CellularCompartmentCytosol,bio/Succinylacetone
sucaceto_s,dcs:CellularCompartmentExtracellular,bio/Succinylacetone
vanilpyr_c,dcs:CellularCompartmentCytosol,bio/Vanilpyruvic Acid
vanillac_c,dcs:CellularCompartmentCytosol,bio/Vanil-Lactate
m00830m,dcs:CellularCompartmentMitochondria,bio/MNXM10073
nacvanala_m,dcs:CellularCompartmentMitochondria,bio/N-Acetylvanilalanine
nacvanala_c,dcs:CellularCompartmentCytosol,bio/N-Acetylvanilalanine
nacvanala_s,dcs:CellularCompartmentExtracellular,bio/N-Acetylvanilalanine
vanillac_s,dcs:CellularCompartmentExtracellular,bio/Vanil-Lactate
2h3mv_c,dcs:CellularCompartmentCytosol,bio/2-Hydroxy-3-Methyl-Valerate
2h3mv_s,dcs:CellularCompartmentExtracellular,bio/2-Hydroxy-3-Methyl-Valerate
2hiv_c,dcs:CellularCompartmentCytosol,bio/2-Hydroxy-Isovalerate
2hiv_s,dcs:CellularCompartmentExtracellular,bio/2-Hydroxy-Isovalerate
2m3hbu_m,dcs:CellularCompartmentMitochondria,bio/2-Methyl-3-Hydroxy-Butyrate
2m3hbu_c,dcs:CellularCompartmentCytosol,bio/2-Methyl-3-Hydroxy-Butyrate
2m3hbu_s,dcs:CellularCompartmentExtracellular,bio/2-Methyl-3-Hydroxy-Butyrate
2m3ovcoa_m,dcs:CellularCompartmentMitochondria,bio/2-Methyl-3-Oxo-Valeryl Coenzyme A
2m3ovac_m,dcs:CellularCompartmentMitochondria,bio/2-Methyl-3-Oxo-Valerate
2m3ovac_c,dcs:CellularCompartmentCytosol,bio/2-Methyl-3-Oxo-Valerate
2m3hvac_c,dcs:CellularCompartmentCytosol,bio/2-Methyl-3-Hydroxy-Valerate
2m3hvac_s,dcs:CellularCompartmentExtracellular,bio/2-Methyl-3-Hydroxy-Valerate
3h3mglt_c,dcs:CellularCompartmentCytosol,bio/3-Hydroxy-3-Methyl-Glutarate
3h3mglt_s,dcs:CellularCompartmentExtracellular,bio/3-Hydroxy-3-Methyl-Glutarate
3mglutac_m,dcs:CellularCompartmentMitochondria,bio/3-Methyl-Glutaconate
3mglutac_c,dcs:CellularCompartmentCytosol,bio/3-Methyl-Glutaconate
3mglutac_s,dcs:CellularCompartmentExtracellular,bio/3-Methyl-Glutaconate
3mglutr_c,dcs:CellularCompartmentCytosol,bio/3-Methyl-Glutarate
3mglutr_s,dcs:CellularCompartmentExtracellular,bio/3-Methyl-Glutarate
ppiogly_m,dcs:CellularCompartmentMitochondria,bio/Propionyl-Glycine
ppiogly_c,dcs:CellularCompartmentCytosol,bio/Propionyl-Glycine
ppiogly_s,dcs:CellularCompartmentExtracellular,bio/Propionyl-Glycine
mvlac_c,dcs:CellularCompartmentCytosol,bio/Mevalonate-Lactone
mvlac_s,dcs:CellularCompartmentExtracellular,bio/Mevalonate-Lactone
tiggly_m,dcs:CellularCompartmentMitochondria,bio/Tiglyl Glycine
tiggly_c,dcs:CellularCompartmentCytosol,bio/Tiglyl Glycine
tiggly_s,dcs:CellularCompartmentExtracellular,bio/Tiglyl Glycine
td2glutrcoa_m,dcs:CellularCompartmentMitochondria,bio/Trans-Delta-2-Glutaryl Coenzyme A
3hglutcoa_m,dcs:CellularCompartmentMitochondria,bio/3-Hydroxy-Glutaryl Coenzyme A
3ohglutac_m,dcs:CellularCompartmentMitochondria,bio/3-Hydroxy-Glutarate
3ohglutac_c,dcs:CellularCompartmentCytosol,bio/3-Hydroxy-Glutarate
3ohglutac_s,dcs:CellularCompartmentExtracellular,bio/3-Hydroxy-Glutarate
glutacoa_m,dcs:CellularCompartmentMitochondria,bio/Glutaconyl Coenzyme A
glutcon_m,dcs:CellularCompartmentMitochondria,bio/Glutaconate
glutcon_c,dcs:CellularCompartmentCytosol,bio/Glutaconate
glutcon_s,dcs:CellularCompartmentExtracellular,bio/Glutaconate
3hivac_m,dcs:CellularCompartmentMitochondria,bio/3-Hydroxyisovaleric Acid
3hivac_c,dcs:CellularCompartmentCytosol,bio/3-Hydroxyisovaleric Acid
3hivac_s,dcs:CellularCompartmentExtracellular,bio/3-Hydroxyisovaleric Acid
3hadicoa_p,dcs:CellularCompartmentPeroxisome,bio/3-Hydroxy-Adipoyl Coenzyme A
3hadpac_p,dcs:CellularCompartmentPeroxisome,bio/3-Hydroxy-Adipate
3hadpac_c,dcs:CellularCompartmentCytosol,bio/3-Hydroxy-Adipate
3hadpac_s,dcs:CellularCompartmentExtracellular,bio/3-Hydroxy-Adipate
3ohsebcoa_p,dcs:CellularCompartmentPeroxisome,bio/3-Hydroxy-Sebacoyl Coenzyme A
3ohsebac_p,dcs:CellularCompartmentPeroxisome,bio/3-Hydroxy-Sebacic Acid
3ohsebac_c,dcs:CellularCompartmentCytosol,bio/3-Hydroxy-Sebacic Acid
3ohsebac_s,dcs:CellularCompartmentExtracellular,bio/3-Hydroxy-Sebacic Acid
3ohsubcoa_p,dcs:CellularCompartmentPeroxisome,bio/3-Hydoxy-Suberyl Coenzyme A
3ohsubac_p,dcs:CellularCompartmentPeroxisome,bio/3-Hydoxy-Suberic Acid
3ohsubac_c,dcs:CellularCompartmentCytosol,bio/3-Hydoxy-Suberic Acid
3ohsubac_s,dcs:CellularCompartmentExtracellular,bio/3-Hydoxy-Suberic Acid
5ohhexa_c,dcs:CellularCompartmentCytosol,bio/5-Hydroxyhexanoic Acid
5ohhexa_s,dcs:CellularCompartmentExtracellular,bio/5-Hydroxyhexanoic Acid
7ohocata_c,dcs:CellularCompartmentCytosol,bio/7-Hydroxy-Octanoate
7ohocata_s,dcs:CellularCompartmentExtracellular,bio/7-Hydroxy-Octanoate
ethmalcoa_c,dcs:CellularCompartmentCytosol,bio/Ethylmalonyl Coenzyme A
ethmalac_c,dcs:CellularCompartmentCytosol,bio/Ethylmalonic Acid
ethmalac_s,dcs:CellularCompartmentExtracellular,bio/Ethylmalonic Acid
hexgly_c,dcs:CellularCompartmentCytosol,bio/Hexanoyl-Glycine
hexgly_s,dcs:CellularCompartmentExtracellular,bio/Hexanoyl-Glycine
methsuccoa_c,dcs:CellularCompartmentCytosol,bio/Methyl-Succinyl Coenzyme A
methsucc_c,dcs:CellularCompartmentCytosol,bio/Methyl-Succinate
methsucc_s,dcs:CellularCompartmentExtracellular,bio/Methyl-Succinate
subgly_c,dcs:CellularCompartmentCytosol,bio/Suberyl-Glycine
subgly_s,dcs:CellularCompartmentExtracellular,bio/Suberyl-Glycine
4ohbut_m,dcs:CellularCompartmentMitochondria,bio/4-Hydroxy-Butyrate
4ohbut_c,dcs:CellularCompartmentCytosol,bio/4-Hydroxy-Butyrate
4ohbut_s,dcs:CellularCompartmentExtracellular,bio/4-Hydroxy-Butyrate
pailste_hs_c,dcs:CellularCompartmentCytosol,bio/1-Stearoylglycerophosphoinositol
peste_hs_c,dcs:CellularCompartmentCytosol,bio/1-Stearoylglycerophosphoethanolamine
2hxic_L_s,dcs:CellularCompartmentExtracellular,bio/2-Hydroxy-Isocaproate
2hxic_L_c,dcs:CellularCompartmentCytosol,bio/2-Hydroxy-Isocaproate
2hydog_c,dcs:CellularCompartmentCytosol,bio/2-Hydroxy-Glutarate
2hydog_s,dcs:CellularCompartmentExtracellular,bio/2-Hydroxy-Glutarate
glutar_c,dcs:CellularCompartmentCytosol,bio/CHEMBL1162495
thexdd_m,dcs:CellularCompartmentMitochondria,bio/7Z_10Z-Hexadecadienoic Acid
thexdd_c,dcs:CellularCompartmentCytosol,bio/7Z_10Z-Hexadecadienoic Acid
thexdd_s,dcs:CellularCompartmentExtracellular,bio/7Z_10Z-Hexadecadienoic Acid
hexdtr_m,dcs:CellularCompartmentMitochondria,bio/(Z_Z_Z)-7_10_13-Hexadecatrienoic Acid
hexdtr_c,dcs:CellularCompartmentCytosol,bio/(Z_Z_Z)-7_10_13-Hexadecatrienoic Acid
hexdtr_s,dcs:CellularCompartmentExtracellular,bio/(Z_Z_Z)-7_10_13-Hexadecatrienoic Acid
hpdececoa_m,dcs:CellularCompartmentMitochondria,bio/Trans-Delta-2-Heptadecanoyl Coenzyme A
hpdece_m,dcs:CellularCompartmentMitochondria,bio/Trans-Delta-2-Heptadecanoic Acid
hpdece_c,dcs:CellularCompartmentCytosol,bio/Trans-Delta-2-Heptadecanoic Acid
hpdece_s,dcs:CellularCompartmentExtracellular,bio/Trans-Delta-2-Heptadecanoic Acid
eic21114tr_c,dcs:CellularCompartmentCytosol,bio/Trans_Cis_Cis-2_11_14-Eicosatrienoic Acid
eic21114tr_s,dcs:CellularCompartmentExtracellular,bio/Trans_Cis_Cis-2_11_14-Eicosatrienoic Acid
5eipenc_m,dcs:CellularCompartmentMitochondria,bio/5_8_11_14_17-Eicosapentenoic Acid
5eipenc_c,dcs:CellularCompartmentCytosol,bio/5_8_11_14_17-Eicosapentenoic Acid
5eipenc_s,dcs:CellularCompartmentExtracellular,bio/5_8_11_14_17-Eicosapentenoic Acid
m00981s,dcs:CellularCompartmentExtracellular,bio/MNXM505
m00971s,dcs:CellularCompartmentExtracellular,bio/CHEMBL274826
m00399c,dcs:CellularCompartmentCytosol,bio/CHEMBL2057645
m00399s,dcs:CellularCompartmentExtracellular,bio/CHEMBL2057645
m01064s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1230438
m01065s,dcs:CellularCompartmentExtracellular,bio/CHEMBL335062
m00649s,dcs:CellularCompartmentExtracellular,bio/CHEMBL467987
m00660s,dcs:CellularCompartmentExtracellular,bio/CHEMBL425194
m00659s,dcs:CellularCompartmentExtracellular,bio/CHEMBL299613
m00604s,dcs:CellularCompartmentExtracellular,bio/MNXM8277
m00295s,dcs:CellularCompartmentExtracellular,bio/CHEMBL253144
m00294s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1498
m02763s,dcs:CellularCompartmentExtracellular,bio/CHEMBL253363
m01314s,dcs:CellularCompartmentExtracellular,bio/CHEMBL207538
m00409s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1062
m00408s,dcs:CellularCompartmentExtracellular,bio/CHEMBL408706
m01072s,dcs:CellularCompartmentExtracellular,bio/CHEMBL407717
m02762s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1179605
m00407s,dcs:CellularCompartmentExtracellular,bio/MNXM468425
m02473s,dcs:CellularCompartmentExtracellular,bio/CHEMBL43280
m02601s,dcs:CellularCompartmentExtracellular,bio/CHEMBL507
m00988s,dcs:CellularCompartmentExtracellular,bio/CHEMBL454280
m02518s,dcs:CellularCompartmentExtracellular,bio/MNXM1679
m02603s,dcs:CellularCompartmentExtracellular,bio/MNXM31861
m02875s,dcs:CellularCompartmentExtracellular,bio/MNXM9366
m02803s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1325592
m01045s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1234270
m03088s,dcs:CellularCompartmentExtracellular,bio/CHEMBL6640
m02891s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1474517
m00028s,dcs:CellularCompartmentExtracellular,bio/MNXM33782
m01039s,dcs:CellularCompartmentExtracellular,bio/MNXM163687
m01050s,dcs:CellularCompartmentExtracellular,bio/MNXM164329
m00385s,dcs:CellularCompartmentExtracellular,bio/MNXM164061
m00293s,dcs:CellularCompartmentExtracellular,bio/MNXM9667
m02823s,dcs:CellularCompartmentExtracellular,bio/MNXM90267
m00248s,dcs:CellularCompartmentExtracellular,bio/CHEMBL174324
m02117s,dcs:CellularCompartmentExtracellular,bio/MNXM87615
m02503s,dcs:CellularCompartmentExtracellular,bio/CHEMBL176800
m01110s,dcs:CellularCompartmentExtracellular,bio/MNXM8173
m00727s,dcs:CellularCompartmentExtracellular,bio/MNXM3473
m01113s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1530938
m01417s,dcs:CellularCompartmentExtracellular,bio/CHEMBL846
m02181c,dcs:CellularCompartmentCytosol,bio/MNXM57844
m02181s,dcs:CellularCompartmentExtracellular,bio/MNXM57844
m02534c,dcs:CellularCompartmentCytosol,bio/MNXM98606
m02534s,dcs:CellularCompartmentExtracellular,bio/MNXM98606
m02942c,dcs:CellularCompartmentCytosol,bio/MNXM172
m02942s,dcs:CellularCompartmentExtracellular,bio/MNXM172
m00373s,dcs:CellularCompartmentExtracellular,bio/MNXM33481
m01767s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1232472
m00324c,dcs:CellularCompartmentCytosol,bio/MNXM13977
m00324s,dcs:CellularCompartmentExtracellular,bio/MNXM13977
m00428c,dcs:CellularCompartmentCytosol,bio/MNXM14054
m00428s,dcs:CellularCompartmentExtracellular,bio/MNXM14054
m02933s,dcs:CellularCompartmentExtracellular,bio/CHEMBL458402
m01101c,dcs:CellularCompartmentCytosol,bio/MNXM1037
m01101s,dcs:CellularCompartmentExtracellular,bio/MNXM1037
m01660s,dcs:CellularCompartmentExtracellular,bio/MNXM375
m01790s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1405
m00650s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1627343
m01504c,dcs:CellularCompartmentCytosol,bio/MNXM163779
m01504s,dcs:CellularCompartmentExtracellular,bio/MNXM163779
m00610s,dcs:CellularCompartmentExtracellular,bio/CHEMBL171804
m00623s,dcs:CellularCompartmentExtracellular,bio/MNXM162720
m00619c,dcs:CellularCompartmentCytosol,bio/MNXM852
m00619s,dcs:CellularCompartmentExtracellular,bio/MNXM852
m01675s,dcs:CellularCompartmentExtracellular,bio/CHEMBL455876
m01512s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1231592
m00807s,dcs:CellularCompartmentExtracellular,bio/CHEMBL479789
m00739s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1236469
m00350s,dcs:CellularCompartmentExtracellular,bio/CHEMBL547
m01231s,dcs:CellularCompartmentExtracellular,bio/MNXM10472
vldl_hs_c,dcs:CellularCompartmentCytosol,bio/Very Low Density Lipoprotein
vldl_hs_s,dcs:CellularCompartmentExtracellular,bio/Very Low Density Lipoprotein
m01351s,dcs:CellularCompartmentExtracellular,bio/apoB100
m01353s,dcs:CellularCompartmentExtracellular,bio/apoC1
m01354s,dcs:CellularCompartmentExtracellular,bio/apoC2
m01355s,dcs:CellularCompartmentExtracellular,bio/apoC3
m01359s,dcs:CellularCompartmentExtracellular,bio/apoE
idl_hs_s,dcs:CellularCompartmentExtracellular,bio/Intermediate Density Lipoprotein
ldl_hs_s,dcs:CellularCompartmentExtracellular,bio/Low Density Lipoprotein
hdl_hs_s,dcs:CellularCompartmentExtracellular,bio/High Density Lipoprotein
chylo_hs_c,dcs:CellularCompartmentCytosol,bio/Chylomicron Lipoprotein
chylo_hs_s,dcs:CellularCompartmentExtracellular,bio/Chylomicron Lipoprotein
m00576s,dcs:CellularCompartmentExtracellular,bio/CHEMBL1461
m01839s,dcs:CellularCompartmentExtracellular,bio/MNXM163810
m02714s,dcs:CellularCompartmentExtracellular,bio/MNXM6378
m02134s,dcs:CellularCompartmentExtracellular,bio/MNXM59433
m01927s,dcs:CellularCompartmentExtracellular,bio/CHEMBL460831
m02460s,dcs:CellularCompartmentExtracellular,bio/CHEMBL45
